Country,Knot_date_1,Knot_date_2,N_knots,Growth_factor_1,Growth_factor_2,Growth_factor_3,Growth_factor_1_sd,Growth_factor_2_sd,Growth_factor_3_sd,Intercept_1,Intercept_2,Intercept_3,Pois_dev_inc,Pois_dev_cum,BIC,Prob_unequal,N_unequal
Bulgaria,2020-03-24,2020-04-09,2,1.1249894230228008,0.997256986659487,1.0509074357368084,0.03534175736337269,0.022664786905061664,0.013298899384697097,0,25.674219709026058,-6.140496593825521,40.619977757753816,78.52155711543752,445.3001500777536,0.07689073520631191,1
Bulgaria,2020-03-24,2020-04-10,2,1.1240206620923872,0.9999100613682897,1.0515419143759461,0.03507882332250356,0.021509567398313202,0.013669121416294968,0,24.946230745543577,-6.962254413188106,40.14182674241698,77.78382636878457,445.37238282896914,0.07761999554412953,1
Bulgaria,2020-03-24,2020-04-11,2,1.122823117981627,1.002281395830519,1.0514680535995369,0.03505881898672049,0.02096056154034577,0.014010652572389985,0,24.228886152372745,-7.004641530953659,39.649887122146026,72.13863956888206,445.55526486647346,0.0836941241508357,1
Croatia,2020-03-26,2020-04-02,2,1.176278385655976,0.9931578403918391,0.9445769130878486,0.0168192640974011,0.018554531345967754,0.005326072662684673,0,80.93928100674859,127.72271400049132,165.04101124243834,401.64476944141126,797.8643410047483,0.10675720697482206,2
Croatia,2020-03-26,2020-04-03,2,1.1768866577666786,0.9899028567806369,0.9438846149002879,0.016374933537859418,0.016752337586570097,0.005431711977635372,0,82.64684003583045,129.17128257686335,164.25504305406912,591.1631099024892,797.7314447427108,0.07253239091438593,1
Croatia,2020-03-26,2020-04-04,2,1.1775591124632938,0.9860923677202013,0.9429046040102238,0.015883622388320112,0.014668337249846891,0.005623949257815456,0,84.62830117644691,131.2278982195125,160.95744170547295,748.3534205165998,797.533942138707,0.05729709066073589,1
Croatia,2020-03-26,2020-04-05,2,1.1775676685578413,0.9846064177712288,0.9418539229164827,0.015425954901224257,0.013401310024751511,0.005729802255011172,0,85.28887284768277,133.4281820541268,156.44209129584547,824.2118763383295,797.1175564259871,0.052023605837985175,1
Croatia,2020-03-26,2020-04-06,2,1.1774110650095158,0.9834063275287169,0.9402840516643977,0.014773517857722665,0.01203566545811053,0.00583473441290635,0,85.75009396651308,136.72062403813848,147.72617180811227,800.941529124948,796.427883094134,0.05353508617346564,1
Croatia,2020-03-26,2020-04-07,2,1.1763872285760921,0.9837218357948784,0.9385394448166662,0.014346906860905898,0.011209125666127522,0.005912960226148648,0,85.15810360929655,140.37098538467177,136.4649048582997,598.1178487350393,795.3210511363628,0.07168900555684003,1
Croatia,2020-03-26,2020-04-08,2,1.1752513252457668,0.9837751934661539,0.9357842542450147,0.013709392443786222,0.010113634094680041,0.00606506311954537,0,84.63245024658892,146.15683432808945,122.59678919883,360.85400724957117,793.5919102337135,0.11882498994103213,2
Croatia,2020-03-26,2020-04-09,2,1.1742159989486698,0.9836363717610872,0.9327148778444794,0.0132688985115817,0.009279293399689085,0.006341035465637288,0,84.23619521691148,152.6237615469158,112.54429660224115,232.63660925204894,791.6806163258342,0.18431524565058877,4
Croatia,2020-03-26,2020-04-10,2,1.1739495207141166,0.9827306758430493,0.9295270084147683,0.012868785971273498,0.008547852656473827,0.0067299279926918915,0,84.51872943301174,159.37628950460302,106.73774563014055,210.60555270096538,790.0748892384423,0.20359612190516993,4
Croatia,2020-03-26,2020-04-11,2,1.1768797094088734,0.9785739351911509,0.927138196577051,0.012047256026918538,0.007388116622934112,0.007164391965724638,0,87.65115220423336,164.54758143231277,107.62832411362133,539.8322448568548,790.7113624999243,0.07942925638497446,2
Czech Republic,2020-03-15,2020-03-26,2,1.3044217262550217,1.1715955377888998,0.9609438170465849,0.14277735699178243,0.026895603605114112,0.005709554624569952,0,25.104149620097047,373.5220957278858,214.60222003021926,419.0185747613309,637.4869008225145,0.2918376290559237,9
Czech Republic,2020-03-16,2020-03-26,2,1.2745212286223515,1.170837153991846,0.9609708670103453,0.11145969630564886,0.028894704411161397,0.005762873204371261,0,26.23207088151787,373.35090954891996,255.58969310897075,3237.461817124763,637.5514908540125,0.03777199370874513,1
Czech Republic,2020-03-16,2020-03-27,2,1.295730458937419,1.144742620569526,0.9566073042957903,0.09434126318173486,0.020917209946219234,0.00544497114827098,0,38.1999231070769,400.360406934018,136.95848069814713,562.3399347279128,633.2029334471322,0.21745812423566663,7
Czech Republic,2020-03-17,2020-03-27,2,1.2797532523738748,1.1432638168534799,0.9566929403601718,0.08204082753687793,0.021761230670906104,0.005457148029671916,0,40.67385178507766,399.8227890346958,170.65326285703338,1660.7279627126586,633.1809530469116,0.07363360534316306,2
Czech Republic,2020-03-17,2020-03-28,2,1.3206713127456031,1.1113597507710429,0.9529814812461206,0.07507513738679644,0.016750573002834633,0.005644100232661461,0,62.374845468418954,423.3189217157166,237.3265498000011,3667.84676736082,633.589839257932,0.03333982991790274,1
Czech Republic,2020-03-18,2020-03-28,2,1.2844373019603583,1.107398718355714,0.9532992505555373,0.05919202404945926,0.018077626370316124,0.005678802364557135,0,70.10727910743924,421.29996622404167,153.0752704694059,1756.550125403261,633.4707735532797,0.0696167935205751,2
Czech Republic,2020-03-18,2020-03-29,2,1.318297122678018,1.0807568103396716,0.9512363101142632,0.05831322745520807,0.01522508413624539,0.0062374657975334275,0,94.06596368598514,434.8343997790347,190.21817438646437,2880.6124691594155,637.0192900464873,0.04245117616408254,1
Czech Republic,2020-03-19,2020-03-28,2,1.2700646982604131,1.1037869197704668,0.9535896750128343,0.05257853664897317,0.01925684673775504,0.005756026069529309,0,77.15288921933512,419.45241002197974,223.41898438935144,3555.156716255086,633.2131725494709,0.03439662359457153,1
Czech Republic,2020-03-19,2020-03-29,2,1.2987887788457981,1.0767058192025614,0.9516774496053483,0.051520393812925364,0.016059808803944906,0.006286072633516892,0,103.04649327446191,431.9961336847297,138.7985062940349,978.1066446372383,636.4131645955064,0.12502255051553454,4
Czech Republic,2020-03-20,2020-04-07,2,1.291907176375868,1.0107854020252467,0.9274980317399546,0.04088135557296191,0.010631305977698569,0.015149457293986842,0,195.09851139933127,596.7102109150093,291.3559543957445,1642.0389245038907,642.7957076433612,0.07447167394383493,2
Denmark,2020-03-05,NA,1,4.839565757232064,0.9945961356581263,NA,9.58026367805438,0.006970281552050402,NA,100.01206419874612,138.4617604144855,NA,9470.657696533779,412969.51462051587,1121.5177512851876,0.2662321174666576,6
Denmark,2020-03-06,NA,1,4.839565757232064,0.9945961356581263,NA,9.58026367805438,0.006970281552050402,NA,100.01206419874612,138.4617604144855,NA,16148.431670160195,626143.417631366,1121.5177512851876,0.17559195741849498,4
Denmark,2020-03-11,NA,1,1.4217804719007199,0.9905201430835721,NA,0.18142830056620787,0.005970543952916746,NA,69.27879817234113,182.26900432243383,NA,16371.368016120778,923189.8710435337,1116.6937504743557,0.11909332172624452,3
Denmark,2020-03-25,NA,1,1.0919603873118613,0.9864843752726639,NA,0.04979190424201401,0.006167749669533126,NA,59.00291691760724,226.8152520719704,NA,35296.46673449653,2231011.595553981,1119.4881920198957,0.049280670950209556,1
Denmark,2020-03-26,NA,1,1.099309020357524,0.9846937774287864,NA,0.04227210839333399,0.00574954569982372,NA,48.11643880874408,245.71311761788763,NA,31128.15354144404,1973063.9620394905,1118.4737830353654,0.05572335739838383,1
Denmark,2020-03-27,NA,1,1.1028661874801857,0.9828819653440822,NA,0.035671758821536066,0.0053416030222679465,NA,39.630015509924206,264.8404004593906,NA,28444.668143490617,1806148.0605065464,1117.4022963520915,0.06087305394872374,1
Denmark,2020-03-28,NA,1,1.10310954237108,0.9811492935219183,NA,0.02990440867699447,0.004998744126235869,NA,33.41578693827405,282.94645608365875,NA,27094.71605262827,1722760.6483096029,1116.113597911667,0.06381951458809909,1
Denmark,2020-03-29,NA,1,1.1054872193185108,0.9791404755134133,NA,0.024990287390106444,0.004609300624612081,NA,25.704105352614867,303.79328846763445,NA,24887.43398078282,1583405.3795530666,1113.7226898787396,0.06943626044622328,1
Denmark,2020-03-30,NA,1,1.1018542518342265,0.9774399414191456,NA,0.02077300921147105,0.0042635290643220705,NA,23.61489436022197,321.5871678043404,NA,25268.93551606921,1608183.5120265314,1112.1860400760213,0.0683664193199264,1
Denmark,2020-03-31,NA,1,1.101965917095067,0.9751966477377411,NA,0.01690750943961344,0.0038161434237638883,NA,18.141276212748046,344.8256833465771,NA,24174.542971806943,1535912.807328527,1108.013711790592,0.07158332673703702,2
Estonia,2020-03-14,2020-03-27,2,1.299718622985806,1.075495528428695,0.9596853325631991,0.1297488911046076,0.03163248054024666,0.007499816663165038,0,17.713624470011773,80.01950984564851,181.30862077662454,184.43294484631645,831.5687868857211,0.3282218305079544,38
Estonia,2020-03-14,2020-03-28,2,1.3047417818169695,1.069321444492729,0.9581666797100485,0.12341291016453375,0.028023202870920628,0.0075105745352862675,0,18.598206648615005,82.5121963986563,176.50704115245523,410.7675831939233,830.94046506612,0.14737024351518035,17
Estonia,2020-03-14,2020-03-29,2,1.3295985378112234,1.0554464072798504,0.9563085820571754,0.11579681847053977,0.02332125136731691,0.00783346215983286,0,21.658018311978456,85.6019155806038,205.92633022957992,2775.5944627719236,830.7084816706265,0.021809713045390543,3
Estonia,2020-03-14,2020-03-30,2,1.3356865447021984,1.0511364585465064,0.9550171471169301,0.1123725192463225,0.021446088596693745,0.007952111759548986,0,22.479456806299673,87.74446926698202,232.03796004766122,4592.788091215315,830.3167053378392,0.0131804293081182,2
Estonia,2020-03-14,2020-03-31,2,1.3398872962750314,1.0477202162393715,0.953301982893082,0.10849302430914953,0.01967949164104099,0.008053256232182815,0,23.081199322817127,90.59023616541415,255.0297195460121,6158.771103879822,829.7841709792647,0.00982905806083548,1
Estonia,2020-03-14,2020-04-01,2,1.340197123451436,1.0459992750734561,0.9514289287487382,0.10501845651615764,0.01831995748244686,0.008111527042191388,0,23.241630021860413,93.69653803377528,271.3725171319137,7035.368608448097,829.0369365116107,0.00860437059271351,1
Estonia,2020-03-14,2020-04-02,2,1.3371141669369029,1.0451148632380247,0.9487571941054858,0.10162394338477604,0.017014248157826223,0.008221831575228461,0,23.06794499221137,98.13056924645923,270.3661686254693,6558.362368190363,827.7283231628735,0.00923018817274256,1
Estonia,2020-03-14,2020-04-03,2,1.3414469323856737,1.0406335342932849,0.9432871384895539,0.09840119545669358,0.01511185778486159,0.0089560212419781,0,23.76425844929873,107.2874660488998,273.3206212610234,5839.304402438949,825.7703325729757,0.010366803062732348,1
Estonia,2020-03-15,2020-04-08,2,1.3214285342798604,1.0071374356766059,0.9404333470500142,0.07220969199971218,0.012203753945611564,0.01467269365784397,0,36.1434763393743,112.78647417132794,277.01309291127586,341.1554118853702,832.521065408831,0.17744088662961205,21
Estonia,2020-03-15,2020-04-09,2,1.3283362228709967,1.0044989392327233,0.9399478071982412,0.0726218496976031,0.011854101726110323,0.015635823362492196,0,37.241287618401444,113.73437907926262,277.97323722586236,220.9735252054003,833.0279425980011,0.27394647710472053,32
Finland,2020-03-14,2020-04-15,2,1.4021984812198218,1.025776927490348,0.9750388755574843,0.08313327503986045,0.006834142993145163,0.006751455016804307,0,58.34534082806842,218.72832298785124,669.1781567638338,15294.053214043543,826.4299470545427,0.01509441661068168,1
Finland,2020-03-14,2020-04-16,2,1.4046676146983168,1.0250904084484955,0.9740661067759181,0.08339665582923027,0.006711427310207639,0.006991265513981748,0,58.83446696872229,224.00013148285558,599.5319840651559,13233.122134925914,826.264281085439,0.01744522634378307,1
Finland,2020-03-14,2020-04-17,2,1.4082861753711768,1.024034362641054,0.9721835210509744,0.08417208468680766,0.006542061732752368,0.007467167508443872,0,59.559030973169044,234.24451629014726,551.06854334437,11331.697493836702,825.9448730715494,0.020372482675633557,1
Finland,2020-03-14,2020-04-18,2,1.411684845149927,1.0230950701708348,0.970375236821226,0.085326750075861,0.006434305400689251,0.00797832591168192,0,60.231415121759284,244.17091367854462,502.97215473578956,9575.652080281423,825.7431773726807,0.024108521168401065,2
Finland,2020-03-14,2020-04-19,2,1.4239466340762739,1.020874525084314,0.9683767502739751,0.0862074808380047,0.006189969208239143,0.008794754524892121,0,62.47617689375376,255.7204859706116,368.8750201815488,4552.154306995661,826.5150623721379,0.05071330963538193,3
Finland,2020-03-14,2020-04-20,2,1.429935554396856,1.0198059747360124,0.96717437797864525,0.08681316299123891,0.006075049937455416,0.009286497120022733,0,63.57008484743072,262.67541538055127,308.2529189138767,2622.8670489060883,826.8278266414441,0.08801620767434261,6
Finland,2020-03-14,2020-04-21,2,1.4328014895068109,1.019187168567514,0.9657032602296687,0.08772695318810021,0.006017479479591664,0.009774366432954247,0,64.11021974559102,270.9859771963766,285.99335233272416,1883.3175692881994,826.7963926687273,0.12257880170786069,8
Finland,2020-03-14,2020-04-22,2,1.4398791650793838,1.0179584613777302,0.9633306877921118,0.08860903478542943,0.005880186036292362,0.010643302765643993,0,65.3977090737563,284.67359224642803,263.8430581574016,938.5575571050638,827.0471840644552,0.2459676650953289,16
Finland,2020-03-14,2020-04-23,2,1.4455296316788102,1.0169991086057393,0.9613593169754817,0.08977819949933072,0.0058046937317365625,0.011459795926368577,0,66.42223107632601,296.1589307176594,260.7301170655891,761.5947641919827,827.2986259193613,0.30312027042837514,20
Finland,2020-03-14,2020-04-24,2,1.4564217654875105,1.0153918138416191,0.959368262289608,0.09116533023699037,0.005687022981850661,0.01268467511634799,0,68.35964250511314,308.36453735392865,292.60298546171526,2050.528131007075,828.1413507107038,0.11258309866021138,8
France,2020-03-14,2020-04-03,2,1.2915910509420723,1.0999859952524178,0.950688542673403,0.21958406140208409,0.022576802049278824,0.007803848978854297,0,701.466108879825,9525.692043562496,36236.82835496758,24669.336415647304,1896.0874674613492,0.21870715290367765,7
France,2020-03-15,2020-04-05,2,1.2867164201578478,1.0845791136686278,0.9450751634735988,0.16399952018581027,0.018211159857432862,0.00790745594202938,0,903.3516227003249,10474.020125830286,33676.363354208566,24960.57631813326,1894.205664533366,0.21615527873727972,6
France,2020-03-15,2020-04-06,2,1.2899101453900208,1.082426656416003,0.9437226255922061,0.16080668256039238,0.01745640124088507,0.007957534727639116,0,927.2437122248855,10702.826396624443,33091.186690648996,34372.37197202065,1893.6122902852046,0.15696793738532502,5
France,2020-03-15,2020-04-07,2,1.2936807090435365,1.0788837823149948,0.9404417403139227,0.1531854796029801,0.01593438622472561,0.008026098249290766,0,959.9274655498523,11258.63097000961,32583.026584361884,75510.42607894247,1892.0552660968747,0.07145185918893705,2
France,2020-03-15,2020-04-08,2,1.2962248672822527,1.0760471199248085,0.9368914875735924,0.14565432118625643,0.01458989023036162,0.008078523276354218,0,983.9743529404184,11861.352666937924,32259.634006657336,128252.23072558273,1890.2560349594899,0.04206835468642663,1
France,2020-03-15,2020-04-09,2,1.2970171593998527,1.0737722205805844,0.9327198207147275,0.1373202363157594,0.013285236942499782,0.008095402868502511,0,997.6816315833098,12570.748935777132,31434.36610550438,156603.76855251004,1887.9662700157683,0.034452302019029296,1
France,2020-03-15,2020-04-10,2,1.2968498559546446,1.071752839544235,0.9275052140819985,0.12796241553338877,0.011959903829685627,0.008092539471633688,0,1005.9585663381204,13459.433062994849,31134.40113140954,155557.54847170835,1884.9095204989203,0.034684014916000726,1
France,2020-03-15,2020-04-11,2,1.2956916960441371,1.0701958530580757,0.9214204771369932,0.12048802514553993,0.010931558882529837,0.00822110107620932,0,1007.7409223047091,14498.096909324786,31978.160483302985,140666.9118718819,1881.238106120837,0.03835557530688725,1
France,2020-03-15,2020-04-12,2,1.2936862841180787,1.0695131233125061,0.9163227361112939,0.11725931642602758,0.010470241065303164,0.008497891756902125,0,1001.8298556401044,15369.556271241792,34744.836665560855,159400.363918735,1878.263888503413,0.033847854539653895,1
France,2020-03-16,2020-04-04,2,1.2761747794318772,1.0905304747922588,0.9477512845957331,0.17227393549834538,0.020334404489310377,0.0078979834337536,0,835.2137265736427,10021.341265437723,35374.93107048955,35192.563654600766,1895.1190516720928,0.15330967031678286,5
Germany,2020-03-17,2020-03-26,2,1.2994069648534379,1.1393876451751273,0.9594544071476471,0.058410001050974464,0.018680628821158368,0.0033631705987628375,0,1163.6604927006747,7879.308735600312,6978.511068407782,131515.4593899302,1490.977301622405,0.023524916678659174,2
Germany,2020-03-17,2020-03-27,2,1.3065936415228498,1.1165961593895442,0.9559607000956022,0.04258174378374421,0.011029520073506993,0.0027161776370970224,0,1381.6616900734,8439.662500530621,4830.4540146928175,135679.5528351591,1479.1617551574025,0.022802921733258853,2
Germany,2020-03-18,2020-03-26,2,1.2754683296774567,1.135139975873492,0.9596364138483223,0.04904599488757633,0.020900515919341354,0.0034896750595018984,0,1299.0195711633016,7849.339016628713,4911.302051131374,120133.46561928203,1490.9918381058053,0.025753774838300405,3
Germany,2020-03-18,2020-03-27,2,1.2743073505730413,1.1137445275735625,0.9561261906943566,0.03567584342577263,0.012165253930772432,0.0028198240737329285,0,1486.3300525061748,8411.764538304726,6976.331287555997,319676.7368439578,1479.4871193885253,0.009678183826100232,1
Germany,2020-03-18,2020-03-28,2,1.2827090686290188,1.0938298693100896,0.9530187967754726,0.028444599751377562,0.007989094799405872,0.00246048871881261,0,1748.4547480953274,8911.654819003832,4943.862510372945,200843.38314782447,1468.0884280757743,0.015404491677112067,2
Germany,2020-03-18,2020-03-29,2,1.3033370351281306,1.0742677280281816,0.9510368661850465,0.028570402915337013,0.0070612430863702495,0.0025859766721843384,0,2120.4945758242293,9230.299149863906,1666.5600819612548,18008.164396923872,1477.3700214052853,0.17180486338919618,18
Germany,2020-03-18,2020-03-30,2,1.3139844022306981,1.0649883367706785,0.9495143337977944,0.02974067292238513,0.006884828068696147,0.002760392495865113,0,2304.9565779634017,9475.31479256464,5875.378429083154,268035.8379825855,1479.5488275529303,0.011542822957520722,1
Germany,2020-03-19,2020-04-04,2,1.3008866266458734,1.0224269192614877,0.9414466728134726,0.037011583446952684,0.007973960451907382,0.005965976629843006,0,3432.572812927323,10814.651098881923,5427.305290421099,9654.78928600612,1499.5887928959107,0.32045134621301885,33
Germany,2020-03-19,2020-04-05,2,1.3058585499564614,1.017756879880853,0.9405784987482944,0.04071269491733761,0.008227831959113332,0.006949741737848014,0,3551.4292870220256,10967.654286811838,5731.959922652651,9475.479573528019,1502.3193433668864,0.3265154233192801,34
Germany,2020-03-19,2020-04-06,2,1.3095884697072249,1.0141548580676196,0.9401127685845487,0.04405985046988505,0.008441000526820352,0.007884421798380375,0,3641.8101306814133,11055.126255994914,6596.342654045019,42661.84042765376,1504.4793931078245,0.0725212553675534,8
Greece,2020-03-07,2020-03-28,2,1.4259837183743136,1.081625915343367,0.9536448477663271,0.18112797918844076,0.013588328201522287,0.005472371925359773,0,15.496101136392596,139.12581241581316,149.82075870689553,605.829434807491,839.5250433648415,0.03680131716978421,1
Greece,2020-03-07,2020-03-29,2,1.4600510263556468,1.0725717899772658,0.9506739255579999,0.17355195740702695,0.011994457475145612,0.005651446633685557,0,17.436565637027144,146.77019978586833,150.5545238678799,73.71295389011853,838.7755403707307,0.3024613721812924,9
Greece,2020-03-16,2020-03-26,2,1.125130450959609,1.1062519163280031,0.9580503990876842,0.03538348716727871,0.031512170335820586,0.006007621819982987,0,6.248794963061528,127.9222406173633,160.30380551255163,203.54334920607715,845.1577926525591,0.10953598468387545,3
Greece,2020-03-16,2020-03-27,2,1.125732180864824,1.0937511223961809,0.9558035802052478,0.03348983675264735,0.02652858265807783,0.005990813605110541,0,10.585730353120812,133.63493798743318,151.80650037983406,354.5260061668382,843.5786717981183,0.06288768889537968,2
Greece,2020-03-16,2020-03-28,2,1.1258039243967992,1.0839016430789299,0.9532899094114754,0.032316255760058706,0.023048767320175103,0.0061104618475495065,0,13.869655116214766,140.04058983897585,153.49382267128388,672.2897008926624,841.7754351020297,0.03316326451459539,1
Greece,2020-03-17,2020-03-26,2,1.125130450959609,1.1062519163280031,0.9580503990876842,0.03538348716727871,0.031512170335820586,0.006007621819982987,0,6.248794963061528,127.9222406173633,163.3006436595302,180.83632765934942,845.1577926525591,0.12329005720100893,4
Greece,2020-03-17,2020-03-27,2,1.125732180864824,1.0937511223961809,0.9558035802052478,0.03348983675264735,0.02652858265807783,0.005990813605110541,0,10.585730353120812,133.63493798743318,153.26483254669307,184.0362880854485,843.5786717981183,0.12114633159081001,4
Greece,2020-03-17,2020-03-28,2,1.1258039243967992,1.0839016430789299,0.9532899094114754,0.032316255760058706,0.023048767320175103,0.0061104618475495065,0,13.869655116214766,140.04058983897585,150.25778356481652,255.19824344573288,841.7754351020297,0.08736471254702272,3
Greece,2020-03-17,2020-03-29,2,1.130309021284787,1.0699869368683426,0.9508101169154498,0.03074770224823408,0.019508868936023323,0.006265930558158447,0,19.96660994184306,146.4132159118624,151.60299437610695,343.11030715880906,841.1308236207589,0.06498003911850471,2
Greece,2020-03-17,2020-03-30,2,1.1353731072597282,1.0579796717185201,0.9486542044712358,0.029945702853180853,0.01709456400163979,0.006569345685904014,0,25.617227164139827,151.9974673020006,158.77479277221957,381.9704385319459,841.1942557079672,0.05836923209772665,2
Hungary,2020-03-24,2020-04-10,2,1.1379479361524036,1.1023966617381804,0.9709959957446542,0.061101369987667555,0.018220884296768568,0.004407096914283008,0,5.9370628271753105,134.7097155008309,122.91384696617796,766.480642001627,781.1061187470891,0.06434307441097789,3
Hungary,2020-03-24,2020-04-11,2,1.178367949988773,1.0734630109210614,0.9687584735035788,0.054671252464156744,0.013390168177127978,0.004544787721421127,0,17.51912482430781,142.11752435111208,100.55275087144042,942.2239945502707,783.68270726149,0.05234182239906175,2
Hungary,2020-03-25,2020-04-10,2,1.1329698836604898,1.1027911188847606,0.9709533213652207,0.05531207041793443,0.01882900323245072,0.004429221407887374,0,5.643429013061393,134.8444705822103,132.8355798524152,1303.8749091574705,781.1416617044466,0.037823966575714386,2
Hungary,2020-03-25,2020-04-11,2,1.1693115901683635,1.0729754460512275,0.9687971739306538,0.049563639419364404,0.013787122194570135,0.004574197718022134,0,18.014858949904443,141.98700277338722,92.06989540719383,462.066265948849,783.7198042541937,0.10673300480313423,5
Hungary,2020-03-26,2020-04-11,2,1.1538089334838235,1.0727335348520437,0.9687846432829943,0.04203431993877961,0.01456690733172426,0.004627056081818773,0,18.323040090782243,142.022221057951,105.81099819413006,855.0301381137357,783.9545656044637,0.057679511849352584,3
Hungary,2020-03-26,2020-04-12,2,1.1703667849226957,1.0588844892702074,0.9682297123786151,0.04172492501138269,0.012977483740120829,0.004916546551240003,0,25.19499881746237,143.95275654544838,87.13050057102811,188.20605423561955,786.1026587199148,0.2620410973663089,12
Hungary,2020-03-26,2020-04-13,2,1.1834302809202826,1.0493212800744662,0.9679162225129325,0.042461366752733654,0.012174819623227029,0.0052901432145672275,0,30.30863419115449,145.08976535291706,132.6369526548058,2200.6764189221954,788.0118911971969,0.0224102555736198,1
Hungary,2020-03-27,2020-04-12,2,1.1582397812392922,1.0580563679091266,0.9682934890914289,0.03682418101471768,0.01356557174227879,0.0049673734931242495,0,26.147870879173233,143.73724213035726,104.0545849379374,561.4865037623222,786.2406335846425,0.08783420554621386,4
Hungary,2020-03-27,2020-04-13,2,1.1695297555198996,1.048193791336868,0.9680345071890787,0.037426792930404636,0.012673411177558954,0.005335723413573956,0,31.668686651771242,144.69327730015405,95.31519572960075,206.7439709631555,788.0822034482153,0.23854490533933811,11
Hungary,2020-03-28,2020-04-13,2,1.1572593257904311,1.0470723467032639,0.9681332806070131,0.033183540560928655,0.013263935191276641,0.00539166093895865,0,33.05609372615017,144.36017692186363,116.50777470051612,702.0500422418281,788.2253162259665,0.07024815613627841,3
Iceland,2020-03-16,NA,1,1.298512541238913,0.9680181384589915,NA,0.14247236427585128,0.011462486493886717,NA,8.54586570061312,65.06040857597965,NA,1200.3792521728462,3407.139697411327,794.8631925584749,0.6122748414098748,58
Iceland,2020-03-17,NA,1,1.3211488394461424,0.965359396807304,NA,0.1281600086284026,0.010984608183264681,NA,5.632219491979031,69.67431916696995,NA,2372.8256620049196,59187.78131266374,793.7554499493863,0.03524555020695578,3
Iceland,2020-03-18,NA,1,1.3265218797017466,0.9582580045833574,NA,0.09047879507895536,0.009851582654241128,NA,0.9108016408433567,81.928854166889,NA,3259.6097557665157,122549.8662744114,790.4835009106744,0.017022506684932964,2
Iceland,2020-03-20,NA,1,1.2759555922467585,0.9433134166496433,NA,0.043139433372859436,0.007815350750910765,NA,-2.35308658699698,107.41883136005099,NA,1055.064198856832,28325.383886107225,779.9313768812871,0.07364793099651451,7
Iceland,2020-03-21,NA,1,1.2173448989415947,0.9391171150736132,NA,0.030930707161492564,0.007426356798490419,NA,0.8620375674237541,114.65720116942816,NA,530.8292596281326,12846.481058501578,779.9747886317517,0.16238734236978153,15
Iceland,2020-03-22,NA,1,1.1899346948603984,0.934245436651857,NA,0.02491589713312387,0.007295171831295995,NA,2.0415074529816852,122.98252658562181,NA,932.7535839579776,45250.756975671255,777.7150204699186,0.046101017028629794,4
Iceland,2020-03-23,NA,1,1.1456796108374396,0.9315954094365327,NA,0.020768026379527477,0.00780482933543868,NA,6.079189895278934,127.67901629099406,NA,2458.883755131126,148051.3367770884,786.5639580738925,0.0140904227094871,1
Iceland,2020-03-24,NA,1,1.1424681100063605,0.9294733602709198,NA,0.019440747949283972,0.007701556578196681,NA,6.0683490431121045,131.3092618875512,NA,2295.7036237775756,139801.15043435246,785.1095592386476,0.014921951009790857,1
Iceland,2020-03-25,NA,1,1.1348816443097633,0.9222040118661121,NA,0.015896825575691463,0.007336730684610172,NA,5.9549953865980125,143.77010121008396,NA,2469.843330146713,153320.69463308598,779.6770402984051,0.01360616010047502,1
Iceland,2020-03-26,NA,1,1.120943816372523,0.9125963606626505,NA,0.012046840527125733,0.006841686142079747,NA,6.819746975927006,160.371821834103,NA,3094.386027534058,194921.68102525655,777.6616114244933,0.010702277483557647,1
Ireland,2020-03-14,2020-04-11,2,1.3363616420366398,1.1152575681428443,0.9471557217810713,0.3719067381069067,0.007368347293403448,0.0029098999601990514,0,19.89936665044159,1379.6752018708237,994.7924777848385,3990.11964850694,1322.264650196834,0.1370032680439168,14
Ireland,2020-03-18,2020-04-12,2,1.2910742467365237,1.1029519716809648,0.9433651101655247,0.13369197086298984,0.005898734211160239,0.002583959517986685,0,41.95126733738965,1466.7427669472386,647.8408777699622,3081.220189440175,1314.0979244725017,0.17741654218844305,18
Ireland,2020-03-20,2020-04-15,2,1.2953518258826289,1.0704076242616385,0.933460547310164,0.053605609579839605,0.0047435390220198475,0.0030969540986046378,0,125.29392030289168,1697.3094166288663,474.6096813810753,1796.7662774013281,1316.8222289746834,0.3042462665329692,30
Ireland,2020-03-21,2020-04-16,2,1.3009343248773826,1.058597273848367,0.9300232037919466,0.0510140001911088,0.005103283574695571,0.003963968817313937,0,165.5162058528176,1778.7350628507265,707.3923908171687,6306.50236584005,1327.0951151316988,0.08668187214084686,9
Ireland,2020-03-22,2020-04-16,2,1.2739365164704703,1.0581907841024742,0.9301382076314558,0.044860052884760124,0.005179331527884786,0.003977399268764462,0,169.360399908877,1776.0360768907449,1190.1598203350927,24647.247424936,1327.0181422723635,0.022179329898665747,2
Ireland,2020-03-22,2020-04-17,2,1.2981034405987326,1.051288979015187,0.9277169778096663,0.05057888148533649,0.00550644127691146,0.0047964613387345145,0,193.74935234308333,1833.6733803415482,1168.0758860567419,26953.934734164464,1331.9604797430643,0.020281247881734958,2
Ireland,2020-03-23,2020-04-17,2,1.2722379596131463,1.0505879434462269,0.927934472676717,0.044163066398446665,0.005570513060969362,0.004781854641367793,0,200.81491464722922,1828.5491252293937,1054.4681015115164,7398.996122961937,1331.5497230870806,0.07388291906725028,7
